fecha,precio,costo,categoria,metodo_pago,sucursal,dia_semana,cliente_tipo,tipo_venta,cantidad,ganancia,alta_ganancia
2027-01-08,5265.27,3617.75,principal,efectivo,belgrano,Friday,nuevo,salon,2,3295.04,0
2027-01-09,4750.33,3512.32,bebida,credito,belgrano,Saturday,nuevo,salon,4,4952.04,1
2027-01-10,4350.57,2811.74,principal,efectivo,palermo,Sunday,recurrente,salon,3,4616.48,1
2027-01-11,4744.98,3481.06,principal,efectivo,centro,Monday,empresa,salon,2,2527.84,0
2027-01-12,4339.12,2404.63,principal,efectivo,palermo,Tuesday,recurrente,salon,4,7737.99,1
2027-01-13,5893.89,3971.32,bebida,credito,belgrano,Wednesday,nuevo,salon,3,5767.72,1
2027-01-14,4522.22,2697.15,principal,credito,palermo,Thursday,recurrente,delivery,4,7300.25,1
2027-01-15,4470.62,3060.25,bebida,credito,palermo,Friday,nuevo,salon,1,1410.37,0
2027-01-16,3557.41,4320.16,bebida,credito,palermo,Saturday,recurrente,delivery,4,-3051.03,0
2027-01-17,4940.49,3075.51,principal,debito,belgrano,Sunday,nuevo,delivery,2,3729.97,0
2027-01-18,3927.05,3454.42,entrada,efectivo,palermo,Monday,nuevo,salon,3,1417.91,0
2027-01-19,4783.1,2812.17,postre,efectivo,centro,Tuesday,nuevo,salon,3,5912.8,1
2027-01-20,6250.18,3658.62,principal,debito,palermo,Wednesday,nuevo,salon,2,5183.11,1
2027-01-21,5439.11,3447.39,principal,mp,belgrano,Thursday,nuevo,salon,1,1991.72,0
2027-01-22,5605.67,4078.28,entrada,debito,centro,Friday,empresa,delivery,3,4582.18,1
2027-01-23,5427.31,3753.22,principal,credito,centro,Saturday,recurrente,salon,4,6696.34,1
2027-01-24,5071.01,3364.15,bebida,mp,centro,Sunday,nuevo,salon,4,6827.42,1
2027-01-25,4847.21,3431.68,bebida,mp,centro,Monday,empresa,delivery,1,1415.53,0
2027-01-26,4630.63,3239.29,principal,credito,centro,Tuesday,nuevo,salon,2,2782.69,0
2027-01-27,5910.94,4757.67,principal,credito,belgrano,Wednesday,nuevo,delivery,2,2306.55,0
2027-01-28,3698.91,1067.2,bebida,efectivo,palermo,Thursday,recurrente,salon,1,2631.71,0
2027-01-29,6608.87,4819.75,postre,credito,palermo,Friday,empresa,salon,1,1789.11,0
2027-01-30,5040.89,2571.5,bebida,debito,palermo,Saturday,recurrente,delivery,2,4938.78,1
2027-01-31,4101.56,2476.6,postre,credito,centro,Sunday,nuevo,salon,3,4874.89,1
2027-02-01,4413.02,2562.51,postre,efectivo,belgrano,Monday,recurrente,takeaway,3,5551.55,1
2027-02-02,4187.61,2506.88,postre,mp,centro,Tuesday,nuevo,takeaway,3,5042.2,1
2027-02-03,5192.25,3068.26,entrada,efectivo,centro,Wednesday,nuevo,takeaway,4,8495.94,1
2027-02-04,4138.59,1759.94,principal,credito,palermo,Thursday,recurrente,takeaway,2,4757.29,1
2027-02-05,6370.56,4402.76,entrada,mp,palermo,Friday,nuevo,salon,4,7871.17,1
2027-02-06,4062.03,2733.7,bebida,efectivo,belgrano,Saturday,nuevo,salon,1,1328.33,0
2027-02-07,2272.97,1018.94,bebida,mp,palermo,Sunday,nuevo,salon,3,3762.1,0
2027-02-08,4122.8,1161.38,principal,credito,palermo,Monday,recurrente,salon,4,11845.68,1
2027-02-09,2589.77,985.8,entrada,credito,centro,Tuesday,recurrente,salon,4,6415.89,1
2027-02-10,4952.16,3355.93,entrada,efectivo,palermo,Wednesday,nuevo,delivery,2,3192.46,0
2027-02-11,6270.99,3445.48,principal,debito,belgrano,Thursday,nuevo,delivery,4,11302.02,1
2027-02-12,5777.31,3215.81,principal,efectivo,palermo,Friday,empresa,delivery,4,10246.01,1
2027-02-13,3394.89,1221.21,entrada,debito,belgrano,Saturday,nuevo,takeaway,4,8694.75,1
2027-02-14,4085.29,2564.87,entrada,credito,palermo,Sunday,nuevo,delivery,4,6081.69,1
2027-02-15,7134.36,3687.12,principal,credito,palermo,Monday,recurrente,takeaway,3,10341.71,1
2027-02-16,5382.21,3307.13,postre,credito,palermo,Tuesday,nuevo,salon,2,4150.16,1
2027-02-17,5004.94,2822.05,entrada,debito,centro,Wednesday,recurrente,salon,4,8731.56,1
2027-02-18,6267.28,4587.05,principal,debito,centro,Thursday,nuevo,salon,1,1680.23,0
2027-02-19,7943.29,7133.3,principal,credito,centro,Friday,nuevo,takeaway,4,3239.94,0
2027-02-20,6555.89,5690.22,principal,mp,palermo,Saturday,recurrente,salon,1,865.67,0
2027-02-21,5167.3,3082.41,principal,efectivo,palermo,Sunday,recurrente,salon,1,2084.88,0
2027-02-22,5425.63,3351.35,principal,debito,palermo,Monday,nuevo,salon,4,8297.12,1
2027-02-23,5740.5,4108.49,bebida,efectivo,centro,Tuesday,nuevo,salon,1,1632.0,0
2027-02-24,4264.76,3284.94,principal,mp,centro,Wednesday,empresa,takeaway,1,979.82,0
2027-02-25,3729.54,2938.7,principal,efectivo,centro,Thursday,nuevo,salon,4,3163.36,0
2027-02-26,5062.94,3492.43,postre,mp,palermo,Friday,nuevo,takeaway,4,6282.02,1
2027-02-27,3863.35,3082.64,bebida,credito,palermo,Saturday,nuevo,takeaway,3,2342.13,0
2027-02-28,4926.25,2497.0,bebida,debito,centro,Sunday,nuevo,delivery,3,7287.72,1
2027-03-01,5115.35,2508.48,entrada,credito,centro,Monday,nuevo,takeaway,1,2606.87,0
2027-03-02,7809.24,4028.92,entrada,debito,belgrano,Tuesday,empresa,salon,3,11340.97,1
2027-03-03,3978.74,1563.92,principal,credito,palermo,Wednesday,nuevo,salon,4,9659.29,1
2027-03-04,4853.85,3468.85,bebida,debito,belgrano,Thursday,recurrente,salon,2,2770.01,0
2027-03-05,4802.84,3613.0,principal,mp,centro,Friday,recurrente,salon,1,1189.83,0
2027-03-06,5524.77,6140.98,principal,debito,centro,Saturday,nuevo,takeaway,3,-1848.63,0
2027-03-07,6256.07,4872.49,principal,credito,palermo,Sunday,nuevo,salon,3,4150.73,1
2027-03-08,4411.42,2735.3,bebida,credito,belgrano,Monday,recurrente,delivery,3,5028.35,1
2027-03-09,4014.38,1536.91,entrada,debito,centro,Tuesday,recurrente,salon,2,4954.93,1
2027-03-10,3031.15,803.03,principal,mp,belgrano,Wednesday,nuevo,salon,2,4456.24,1
2027-03-11,3888.55,1676.71,postre,efectivo,palermo,Thursday,nuevo,salon,2,4423.69,1
2027-03-12,5643.73,3694.19,bebida,mp,belgrano,Friday,empresa,delivery,3,5848.62,1
2027-03-13,5054.78,2792.14,bebida,mp,belgrano,Saturday,recurrente,salon,1,2262.64,0
2027-03-14,3781.48,968.16,principal,credito,palermo,Sunday,recurrente,salon,2,5626.64,1
2027-03-15,4552.68,3498.09,principal,credito,belgrano,Monday,empresa,salon,1,1054.59,0
2027-03-16,5037.77,3557.88,bebida,credito,centro,Tuesday,nuevo,salon,1,1479.89,0
2027-03-17,5604.41,4776.39,principal,mp,palermo,Wednesday,nuevo,delivery,2,1656.06,0
2027-03-18,4287.93,1354.86,principal,debito,palermo,Thursday,recurrente,takeaway,2,5866.12,1
2027-03-19,4699.47,1991.66,entrada,credito,centro,Friday,nuevo,salon,1,2707.81,0
2027-03-20,2817.88,491.28,bebida,credito,palermo,Saturday,nuevo,delivery,3,6979.8,1
2027-03-21,3618.34,2657.32,bebida,mp,belgrano,Sunday,recurrente,delivery,3,2883.04,0
2027-03-22,6941.26,5020.2,principal,debito,centro,Monday,empresa,salon,2,3842.12,0
2027-03-23,2374.23,738.48,principal,credito,palermo,Tuesday,recurrente,salon,2,3271.5,0
2027-03-24,4594.64,2738.06,postre,efectivo,palermo,Wednesday,recurrente,takeaway,1,1856.58,0
2027-03-25,5263.04,3594.72,bebida,efectivo,centro,Thursday,nuevo,salon,4,6673.27,1
2027-03-26,4550.78,2386.81,principal,efectivo,palermo,Friday,recurrente,takeaway,3,6491.9,1
2027-03-27,4030.21,2506.6,postre,credito,centro,Saturday,nuevo,salon,4,6094.45,1
2027-03-28,4926.71,2528.51,bebida,debito,palermo,Sunday,nuevo,takeaway,3,7194.6,1
2027-03-29,4994.04,3025.07,postre,mp,palermo,Monday,nuevo,salon,4,7875.91,1
2027-03-30,4901.46,3306.61,principal,efectivo,palermo,Tuesday,recurrente,salon,2,3189.69,0
2027-03-31,2746.75,1025.04,entrada,efectivo,belgrano,Wednesday,empresa,delivery,3,5165.11,1
2027-04-01,4823.12,3331.53,postre,credito,belgrano,Thursday,recurrente,salon,4,5966.36,1
2027-04-02,3973.86,1604.15,bebida,debito,palermo,Friday,nuevo,salon,4,9478.88,1
2027-04-03,4342.72,2732.74,bebida,efectivo,centro,Saturday,recurrente,delivery,4,6439.9,1
2027-04-04,5272.37,3265.95,entrada,credito,centro,Sunday,nuevo,takeaway,1,2006.42,0
2027-04-05,5768.87,4243.56,entrada,efectivo,belgrano,Monday,recurrente,takeaway,1,1525.32,0
2027-04-06,6076.13,5315.7,principal,mp,belgrano,Tuesday,recurrente,delivery,4,3041.71,0
2027-04-07,4404.3,1970.03,bebida,efectivo,belgrano,Wednesday,nuevo,delivery,3,7302.82,1
2027-04-08,6108.8,5049.49,entrada,mp,belgrano,Thursday,nuevo,salon,3,3177.93,0
2027-04-09,6408.47,4133.06,principal,debito,palermo,Friday,nuevo,takeaway,1,2275.41,0
2027-04-10,6363.97,4269.86,principal,mp,belgrano,Saturday,nuevo,delivery,3,6282.32,1
2027-04-11,6667.72,6026.94,bebida,efectivo,palermo,Sunday,nuevo,delivery,2,1281.55,0
2027-04-12,4825.18,3686.46,principal,mp,palermo,Monday,recurrente,delivery,3,3416.17,0
2027-04-13,4791.04,3350.91,entrada,debito,belgrano,Tuesday,recurrente,delivery,1,1440.13,0
2027-04-14,5990.06,4764.56,postre,debito,palermo,Wednesday,empresa,salon,1,1225.5,0
